loan_amnt,term,installment,purpose,annual_inc,dti,int_rate_pct,revol_util_pct,delinq_2yrs,inq_last_6mths,open_acc,total_acc,emp_length_yrs,credit_history_years,default,dti_band,util_band,rate_band,early_warning_flag,risk_tier
12825.0, 36 months,444.46,debt_consolidation,65000.0,7.37,14.98,81.2,0.0,3.0,7.0,15.0,6.0,14.427397260273972,1,Low,Very High,Moderate,1,Watchlist
30000.0, 36 months,973.95,credit_card,175000.0,21.97,10.42,82.7,1.0,1.0,19.0,40.0,10.0,37.778082191780825,0,Moderate,Very High,Moderate,1,Watchlist
21725.0, 36 months,731.9,credit_card,48560.0,30.8,12.99,83.6,1.0,0.0,7.0,11.0,0.0,17.84931506849315,0,High,Very High,Moderate,1,Watchlist
6000.0, 36 months,199.26,debt_consolidation,63000.0,20.67,11.99,93.5,1.0,0.0,7.0,16.0,1.0,18.01095890410959,0,Moderate,Very High,Moderate,1,Watchlist
21000.0, 60 months,550.78,debt_consolidation,85000.0,6.4,19.52,82.0,2.0,1.0,6.0,22.0,10.0,28.019178082191782,0,Low,Very High,High,1,Watchlist
24000.0, 36 months,806.23,small_business,115000.0,24.48,12.79,84.3,2.0,1.0,10.0,31.0,9.0,18.764383561643836,0,Moderate,Very High,Moderate,1,Watchlist
24800.0, 60 months,680.31,debt_consolidation,97000.0,34.73,21.67,70.2,1.0,1.0,12.0,37.0,2.0,16.682191780821917,0,High,High,Very High,1,Watchlist
5800.0, 36 months,215.52,debt_consolidation,37000.0,11.29,19.99,95.8,0.0,3.0,7.0,18.0,6.0,18.43013698630137,0,Low,Very High,High,1,Watchlist
10000.0, 36 months,339.07,credit_card,56000.0,30.33,13.44,72.5,1.0,1.0,8.0,14.0,6.0,13.512328767123288,0,High,High,Moderate,1,Watchlist
35000.0, 60 months,871.73,credit_card,152000.0,18.36,17.1,99.7,0.0,2.0,9.0,28.0,1.0,32.18904109589041,1,Low,Very High,High,1,Watchlist
20000.0, 36 months,693.21,debt_consolidation,70000.0,26.28,14.99,87.5,1.0,0.0,10.0,29.0,6.0,14.761643835616438,1,Moderate,Very High,Moderate,1,Watchlist
19800.0, 60 months,535.55,debt_consolidation,55000.0,18.2,20.99,90.2,0.0,2.0,5.0,18.0,2.0,18.43013698630137,1,Low,Very High,Very High,1,Watchlist
20000.0, 36 months,683.36,debt_consolidation,121000.0,14.13,13.98,102.2,1.0,0.0,7.0,22.0,10.0,33.441095890410956,0,Low,,Moderate,1,Watchlist
3900.0, 36 months,136.33,other,46300.0,30.38,15.59,51.2,1.0,0.0,7.0,20.0,10.0,20.92876712328767,0,High,Moderate,High,1,Watchlist
10325.0, 36 months,345.36,debt_consolidation,94000.0,12.5,12.49,95.8,0.0,2.0,4.0,13.0,8.0,16.926027397260274,0,Low,Very High,Moderate,1,Watchlist
9125.0, 36 months,331.04,debt_consolidation,38000.0,39.36,18.25,85.7,0.0,2.0,10.0,29.0,4.0,15.345205479452057,1,High,Very High,High,1,Watchlist
21000.0, 60 months,461.74,debt_consolidation,85000.0,32.22,11.49,50.6,1.0,0.0,25.0,48.0,10.0,39.6986301369863,0,High,Moderate,Moderate,1,Watchlist
10000.0, 36 months,337.47,debt_consolidation,54500.0,22.94,13.11,83.0,1.0,0.0,8.0,15.0,10.0,16.43013698630137,0,Moderate,Very High,Moderate,1,Watchlist
13975.0, 60 months,328.52,credit_card,54000.0,17.93,14.46,84.7,0.0,2.0,18.0,25.0,1.0,19.265753424657536,1,Low,Very High,Moderate,1,Watchlist
20000.0, 60 months,479.06,debt_consolidation,72000.0,30.23,15.31,98.2,2.0,0.0,6.0,35.0,4.0,26.268493150684932,0,High,Very High,High,1,Watchlist
11950.0, 60 months,282.1,debt_consolidation,60000.0,20.4,14.65,89.5,1.0,0.0,5.0,19.0,4.0,18.51506849315069,0,Moderate,Very High,Moderate,1,Watchlist
15900.0, 36 months,616.57,debt_consolidation,45000.0,33.39,23.13,37.0,0.0,2.0,23.0,32.0,3.0,14.26027397260274,0,High,Moderate,Very High,1,Watchlist
31825.0, 60 months,887.5,credit_card,71000.0,25.39,22.47,86.6,0.0,2.0,9.0,23.0,10.0,22.013698630136982,0,Moderate,Very High,Very High,1,Watchlist
7725.0, 36 months,257.03,debt_consolidation,117000.0,12.35,12.12,85.8,1.0,1.0,5.0,30.0,2.0,20.51780821917808,0,Low,Very High,Moderate,1,Watchlist
7000.0, 36 months,242.63,credit_card,54500.0,8.5,14.99,93.0,0.0,2.0,7.0,10.0,6.0,5.589041095890411,1,Low,Very High,Moderate,1,Watchlist
15000.0, 36 months,529.51,other,91000.0,30.96,16.29,78.3,0.0,2.0,15.0,28.0,4.0,22.6,0,High,High,High,1,Watchlist
28075.0, 36 months,942.45,debt_consolidation,150000.0,7.23,12.74,80.3,1.0,0.0,6.0,20.0,5.0,54.87397260273973,0,Low,Very High,Moderate,1,Watchlist
5000.0, 36 months,168.45,debt_consolidation,106000.0,11.42,12.99,96.5,1.0,0.0,10.0,31.0,4.0,17.764383561643836,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,336.37,debt_consolidation,95000.0,10.6,12.88,94.6,1.0,0.0,8.0,27.0,0.0,18.682191780821917,0,Low,Very High,Moderate,1,Watchlist
8000.0, 36 months,273.35,debt_consolidation,60000.0,12.62,13.98,92.9,3.0,3.0,11.0,48.0,5.0,16.5972602739726,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,361.48,debt_consolidation,43680.0,31.75,17.99,91.8,2.0,0.0,23.0,29.0,2.0,15.43013698630137,1,High,Very High,High,1,Watchlist
5000.0, 36 months,173.28,debt_consolidation,58300.0,22.31,14.98,85.0,3.0,1.0,13.0,40.0,10.0,35.443835616438356,0,Moderate,Very High,Moderate,1,Watchlist
11150.0, 36 months,377.47,debt_consolidation,48219.0,9.81,13.33,84.0,1.0,0.0,12.0,27.0,5.0,19.6,0,Low,Very High,Moderate,1,Watchlist
40000.0, 36 months,1360.71,debt_consolidation,100000.0,13.4,13.67,83.4,1.0,0.0,12.0,22.0,8.0,12.923287671232876,0,Low,Very High,Moderate,1,Watchlist
25000.0, 36 months,882.51,credit_card,65000.0,30.11,16.29,58.1,1.0,0.0,8.0,23.0,10.0,12.427397260273972,0,High,Moderate,High,1,Watchlist
20000.0, 36 months,664.2,small_business,90000.0,24.32,11.99,89.8,1.0,0.0,11.0,22.0,10.0,41.53150684931507,0,Moderate,Very High,Moderate,1,Watchlist
20675.0, 60 months,595.74,debt_consolidation,47000.0,18.82,24.08,88.2,0.0,2.0,5.0,20.0,8.0,18.345205479452055,0,Low,Very High,Very High,1,Watchlist
22500.0, 60 months,671.0,other,115000.0,14.19,25.8,90.4,0.0,3.0,5.0,11.0,0.0,27.104109589041094,0,Low,Very High,Very High,1,Watchlist
14400.0, 36 months,452.84,debt_consolidation,17000.0,69.77,8.24,79.8,2.0,1.0,9.0,24.0,0.0,23.854794520547944,1,Very High,High,Low,1,Watchlist
3500.0, 36 months,113.75,home_improvement,45000.0,18.29,10.49,96.6,1.0,0.0,8.0,14.0,10.0,14.512328767123288,0,Low,Very High,Moderate,1,Watchlist
10200.0, 60 months,281.54,home_improvement,62400.0,30.36,21.97,46.7,0.0,3.0,34.0,65.0,2.0,11.923287671232876,1,High,Moderate,Very High,1,Watchlist
35000.0, 60 months,790.82,credit_card,139000.0,14.64,12.69,80.4,1.0,0.0,8.0,18.0,8.0,19.0986301369863,0,Low,Very High,Moderate,1,Watchlist
17500.0, 36 months,576.84,debt_consolidation,96000.0,17.78,11.47,96.0,1.0,1.0,7.0,15.0,5.0,36.10958904109589,0,Low,Very High,Moderate,1,Watchlist
14400.0, 36 months,453.84,credit_card,46000.0,23.43,8.39,82.6,1.0,1.0,10.0,26.0,6.0,35.61095890410959,0,Moderate,Very High,Low,1,Watchlist
32500.0, 60 months,744.98,credit_card,65000.0,32.42,13.33,75.0,1.0,0.0,13.0,27.0,8.0,21.6,0,High,High,Moderate,1,Watchlist
10000.0, 36 months,316.47,credit_card,97500.0,21.49,8.67,93.4,2.0,0.0,5.0,21.0,6.0,14.594520547945203,0,Moderate,Very High,Low,1,Watchlist
13000.0, 60 months,306.82,credit_card,108000.0,22.88,14.64,87.5,1.0,0.0,9.0,29.0,10.0,18.84931506849315,0,Moderate,Very High,Moderate,1,Watchlist
25000.0, 36 months,818.35,debt_consolidation,114000.0,25.75,10.99,85.0,0.0,2.0,14.0,23.0,0.0,15.849315068493151,1,Moderate,Very High,Moderate,1,Watchlist
6000.0, 36 months,208.64,credit_card,31200.0,28.58,15.22,83.2,2.0,0.0,6.0,22.0,1.0,22.34794520547945,0,Moderate,Very High,High,1,Watchlist
18000.0, 36 months,720.35,debt_consolidation,67500.0,32.42,25.49,35.5,0.0,3.0,12.0,30.0,2.0,16.764383561643836,1,High,Moderate,Very High,1,Watchlist
10000.0, 60 months,226.21,credit_card,55000.0,17.63,12.74,89.0,1.0,0.0,6.0,20.0,10.0,25.016438356164382,1,Low,Very High,Moderate,1,Watchlist
11000.0, 36 months,373.24,major_purchase,109000.0,20.83,13.49,98.4,1.0,1.0,11.0,31.0,10.0,25.435616438356163,0,Moderate,Very High,Moderate,1,Watchlist
3650.0, 36 months,123.57,credit_card,45000.0,26.88,13.33,98.0,2.0,1.0,8.0,14.0,10.0,36.61095890410959,0,Moderate,Very High,Moderate,1,Watchlist
12800.0, 36 months,419.0,credit_card,62500.0,19.37,10.99,84.2,0.0,3.0,8.0,41.0,2.0,16.43013698630137,0,Low,Very High,Moderate,1,Watchlist
35000.0, 36 months,1129.19,credit_card,231000.0,11.55,9.99,82.3,2.0,1.0,7.0,15.0,8.0,18.764383561643836,0,Low,Very High,Low,1,Watchlist
10000.0, 60 months,252.64,other,65000.0,33.11,17.76,60.7,1.0,1.0,11.0,28.0,5.0,24.268493150684932,1,High,High,High,1,Watchlist
11000.0, 36 months,353.65,credit_card,52000.0,5.03,9.75,95.4,0.0,2.0,2.0,2.0,0.0,9.257534246575345,1,Low,Very High,Low,1,Watchlist
6500.0, 36 months,222.44,major_purchase,165000.0,12.68,14.09,94.9,0.0,2.0,10.0,34.0,10.0,22.931506849315067,0,Low,Very High,Moderate,1,Watchlist
15000.0, 36 months,516.25,credit_card,54000.0,23.0,14.49,85.6,0.0,2.0,9.0,13.0,10.0,23.52054794520548,0,Moderate,Very High,Moderate,1,Watchlist
35000.0, 60 months,899.09,credit_card,150000.0,21.13,18.54,85.9,0.0,3.0,19.0,41.0,4.0,19.852054794520548,1,Moderate,Very High,High,1,Watchlist
8050.0, 36 months,281.47,debt_consolidation,130000.0,3.56,15.61,95.4,0.0,2.0,4.0,12.0,3.0,15.849315068493151,0,Low,Very High,High,1,Watchlist
18000.0, 60 months,459.54,debt_consolidation,45000.0,30.4,18.25,16.4,0.0,3.0,16.0,24.0,4.0,13.846575342465751,0,High,Low,High,1,Watchlist
11100.0, 60 months,300.23,debt_consolidation,31000.0,33.84,20.99,71.6,0.0,2.0,13.0,31.0,6.0,33.86027397260274,1,High,High,Very High,1,Watchlist
34475.0, 36 months,1221.43,debt_consolidation,133250.0,19.8,16.55,90.5,10.0,2.0,16.0,50.0,1.0,18.764383561643836,0,Low,Very High,High,1,Watchlist
21125.0, 36 months,762.24,debt_consolidation,60000.0,28.73,17.86,85.8,1.0,1.0,15.0,33.0,2.0,20.852054794520548,0,Moderate,Very High,High,1,Watchlist
32000.0, 36 months,1055.09,debt_consolidation,125000.0,26.06,11.49,93.9,2.0,0.0,12.0,28.0,7.0,29.60547945205479,0,Moderate,Very High,Moderate,1,Watchlist
30000.0, 60 months,973.74,house,130000.0,16.75,30.17,83.6,2.0,3.0,12.0,28.0,0.0,23.76986301369863,0,Low,Very High,Very High,1,Watchlist
25000.0, 36 months,850.2,debt_consolidation,127000.0,11.58,13.65,82.9,1.0,2.0,11.0,23.0,1.0,24.101369863013694,0,Low,Very High,Moderate,1,Watchlist
32350.0, 36 months,1146.14,debt_consolidation,105000.0,36.17,16.55,40.9,1.0,1.0,14.0,41.0,10.0,29.77260273972603,0,High,Moderate,High,1,Watchlist
23325.0, 60 months,589.27,debt_consolidation,90000.0,17.07,17.76,87.9,1.0,0.0,11.0,27.0,4.0,35.276712328767125,1,Low,Very High,High,1,Watchlist
12000.0, 36 months,382.55,home_improvement,97000.0,17.59,9.17,80.9,4.0,0.0,11.0,49.0,5.0,25.687671232876713,0,Low,Very High,Low,1,Watchlist
9025.0, 36 months,321.73,debt_consolidation,65000.0,34.08,16.99,61.3,0.0,2.0,20.0,26.0,10.0,13.67945205479452,1,High,High,High,1,Watchlist
7000.0, 36 months,246.17,home_improvement,60000.0,34.02,16.02,61.9,1.0,0.0,12.0,26.0,10.0,18.263013698630136,1,High,High,High,1,Watchlist
16000.0, 60 months,405.08,debt_consolidation,62100.0,35.13,17.86,72.5,0.0,2.0,19.0,43.0,6.0,21.34794520547945,0,High,High,High,1,Watchlist
6725.0, 36 months,228.77,debt_consolidation,68334.0,37.07,13.67,72.3,2.0,0.0,11.0,28.0,5.0,32.52602739726027,0,High,High,Moderate,1,Watchlist
2450.0, 36 months,80.73,debt_consolidation,38400.0,40.57,11.44,22.4,1.0,2.0,26.0,37.0,10.0,39.1945205479452,0,Very High,Low,Moderate,1,Watchlist
25000.0, 36 months,752.87,credit_card,225000.0,14.68,5.32,96.0,2.0,1.0,9.0,27.0,10.0,58.038356164383565,0,Low,Very High,Low,1,Watchlist
15000.0, 36 months,467.91,credit_card,108000.0,34.53,7.69,44.8,1.0,0.0,8.0,27.0,6.0,40.78082191780822,0,High,Moderate,Low,1,Watchlist
5250.0, 60 months,128.49,debt_consolidation,24000.0,33.6,16.29,62.2,0.0,2.0,11.0,13.0,1.0,11.427397260273972,1,High,High,High,1,Watchlist
10000.0, 36 months,366.82,other,33000.0,17.53,19.05,81.1,1.0,0.0,6.0,11.0,1.0,14.67945205479452,0,Low,Very High,High,1,Watchlist
15000.0, 36 months,550.07,debt_consolidation,50400.0,27.05,19.03,90.0,0.0,2.0,9.0,20.0,6.0,12.26027397260274,0,Moderate,Very High,High,1,Watchlist
2500.0, 36 months,87.42,debt_consolidation,21000.0,33.2,15.61,11.2,0.0,2.0,10.0,14.0,6.0,10.923287671232876,1,High,Low,High,1,Watchlist
7000.0, 36 months,242.63,debt_consolidation,40000.0,38.61,14.99,50.2,0.0,2.0,9.0,23.0,5.0,16.01095890410959,0,High,Moderate,Moderate,1,Watchlist
4500.0, 36 months,147.31,credit_card,48000.0,17.3,10.99,83.1,0.0,2.0,12.0,27.0,2.0,14.342465753424657,0,Low,Very High,Moderate,1,Watchlist
16000.0, 60 months,491.83,other,50000.0,30.27,27.34,31.3,1.0,1.0,16.0,25.0,10.0,11.594520547945203,1,High,Moderate,Very High,1,Watchlist
6000.0, 36 months,205.33,debt_consolidation,33000.0,32.58,14.09,36.4,2.0,0.0,19.0,29.0,4.0,14.761643835616438,0,High,Moderate,Moderate,1,Watchlist
24000.0, 36 months,791.09,home_improvement,119000.0,32.8,11.47,43.7,2.0,0.0,20.0,35.0,7.0,20.18082191780822,0,High,Moderate,Moderate,1,Watchlist
4000.0, 36 months,135.92,home_improvement,46000.0,21.24,13.59,99.1,1.0,0.0,6.0,19.0,6.0,20.767123287671232,0,Moderate,Very High,Moderate,1,Watchlist
10000.0, 36 months,332.1,debt_consolidation,32000.0,30.33,11.99,39.4,2.0,0.0,11.0,29.0,10.0,31.60821917808219,0,High,Moderate,Moderate,1,Watchlist
17600.0, 60 months,409.34,debt_consolidation,94000.0,19.55,13.98,89.5,0.0,2.0,12.0,40.0,1.0,18.01095890410959,0,Low,Very High,Moderate,1,Watchlist
5850.0, 36 months,209.36,debt_consolidation,85000.0,31.23,17.27,57.9,1.0,1.0,18.0,38.0,10.0,28.104109589041094,1,High,Moderate,High,1,Watchlist
5000.0, 36 months,174.83,debt_consolidation,60100.0,15.73,15.61,91.0,0.0,4.0,8.0,15.0,2.0,24.687671232876713,0,Low,Very High,High,1,Watchlist
16000.0, 60 months,397.56,debt_consolidation,41808.0,20.06,16.99,85.5,1.0,0.0,11.0,23.0,2.0,13.342465753424657,1,Moderate,Very High,High,1,Watchlist
25000.0, 36 months,818.35,debt_consolidation,67284.0,31.57,10.99,37.0,0.0,3.0,16.0,34.0,10.0,23.183561643835617,0,High,Moderate,Moderate,1,Watchlist
10000.0, 36 months,315.17,debt_consolidation,86000.0,25.33,8.39,85.8,0.0,3.0,7.0,28.0,7.0,12.846575342465751,0,Moderate,Very High,Low,1,Watchlist
9000.0, 36 months,303.21,debt_consolidation,25000.0,33.41,12.99,42.4,1.0,0.0,15.0,25.0,2.0,17.5972602739726,1,High,Moderate,Moderate,1,Watchlist
8775.0, 36 months,323.97,debt_consolidation,26000.0,31.39,19.52,75.9,0.0,2.0,17.0,22.0,0.0,16.345205479452055,0,High,High,High,1,Watchlist
30000.0, 36 months,1027.67,credit_card,103000.0,27.32,14.16,89.0,0.0,2.0,15.0,47.0,3.0,20.0986301369863,0,Moderate,Very High,Moderate,1,Watchlist
21000.0, 36 months,741.31,debt_consolidation,150000.0,11.36,16.29,80.2,2.0,0.0,15.0,18.0,8.0,19.265753424657536,0,Low,Very High,High,1,Watchlist
7200.0, 36 months,234.97,debt_consolidation,55000.0,11.7,10.78,80.4,3.0,0.0,9.0,24.0,0.0,17.84931506849315,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,329.24,debt_consolidation,65000.0,34.36,11.39,58.1,1.0,0.0,13.0,32.0,10.0,26.183561643835617,0,High,Moderate,Moderate,1,Watchlist
7900.0, 36 months,287.55,debt_consolidation,22000.0,39.17,18.49,50.1,1.0,0.0,9.0,11.0,7.0,12.67945205479452,0,High,Moderate,High,1,Watchlist
21750.0, 36 months,767.79,debt_consolidation,128200.0,18.77,16.29,86.0,0.0,6.0,9.0,28.0,10.0,34.18904109589041,0,Low,Very High,High,1,Watchlist
35000.0, 36 months,1344.83,debt_consolidation,155000.0,14.44,22.45,88.7,2.0,1.0,13.0,33.0,5.0,24.854794520547944,0,Low,Very High,Very High,1,Watchlist
12000.0, 36 months,377.04,debt_consolidation,72000.0,32.95,8.18,95.0,1.0,1.0,11.0,31.0,10.0,27.85753424657534,0,High,Very High,Low,1,Watchlist
19425.0, 60 months,525.52,other,106267.06,23.58,21.0,91.1,1.0,0.0,8.0,20.0,10.0,24.931506849315067,0,Moderate,Very High,Very High,1,Watchlist
24000.0, 60 months,574.88,debt_consolidation,72500.0,29.95,15.31,98.7,1.0,0.0,14.0,22.0,5.0,16.345205479452055,0,Moderate,Very High,High,1,Watchlist
20225.0, 36 months,675.54,home_improvement,75000.0,38.32,12.39,37.8,4.0,0.0,21.0,31.0,10.0,21.432876712328767,0,High,Moderate,Moderate,1,Watchlist
12000.0, 36 months,407.17,debt_consolidation,57856.0,19.68,13.49,85.3,0.0,2.0,6.0,17.0,10.0,13.175342465753424,0,Low,Very High,Moderate,1,Watchlist
20000.0, 36 months,678.61,debt_consolidation,125000.0,15.48,13.49,96.5,1.0,0.0,6.0,17.0,2.0,30.019178082191782,0,Low,Very High,Moderate,1,Watchlist
20000.0, 36 months,684.33,debt_consolidation,74000.0,30.68,14.08,65.4,0.0,2.0,11.0,25.0,8.0,18.51506849315069,0,High,High,Moderate,1,Watchlist
30000.0, 60 months,880.37,debt_consolidation,60000.0,38.88,24.99,85.5,0.0,3.0,9.0,32.0,4.0,13.923287671232876,1,High,Very High,Very High,1,Watchlist
1550.0, 36 months,53.73,debt_consolidation,32000.0,17.89,14.99,87.9,0.0,2.0,3.0,3.0,0.0,12.342465753424657,0,Low,Very High,Moderate,1,Watchlist
18000.0, 36 months,612.32,credit_card,50000.0,33.17,13.67,76.3,2.0,0.0,12.0,23.0,5.0,19.013698630136982,1,High,High,Moderate,1,Watchlist
25000.0, 60 months,676.2,credit_card,65000.0,33.35,20.99,86.0,0.0,3.0,12.0,28.0,4.0,23.435616438356163,0,High,Very High,Very High,1,Watchlist
20000.0, 36 months,725.56,debt_consolidation,80000.0,4.69,18.25,97.4,0.0,2.0,7.0,24.0,10.0,19.6,0,Low,Very High,High,1,Watchlist
10000.0, 36 months,318.79,credit_card,210000.0,7.36,9.17,83.1,3.0,1.0,12.0,25.0,8.0,24.6027397260274,0,Low,Very High,Low,1,Watchlist
5000.0, 36 months,172.09,debt_consolidation,45000.0,30.99,14.49,35.8,5.0,0.0,17.0,20.0,4.0,11.512328767123288,0,High,Moderate,Moderate,1,Watchlist
19200.0, 60 months,545.68,debt_consolidation,78000.0,21.35,23.4,93.6,0.0,2.0,8.0,26.0,10.0,23.016438356164382,0,Moderate,Very High,Very High,1,Watchlist
19200.0, 36 months,666.52,credit_card,90000.0,19.25,15.1,84.4,0.0,2.0,8.0,20.0,3.0,27.019178082191782,1,Low,Very High,High,1,Watchlist
35000.0, 60 months,1054.15,debt_consolidation,110000.0,30.09,26.3,49.0,0.0,2.0,20.0,32.0,4.0,15.263013698630138,1,High,Moderate,Very High,1,Watchlist
18000.0, 36 months,606.41,debt_consolidation,46000.0,31.25,12.99,29.0,1.0,3.0,26.0,39.0,6.0,13.67945205479452,0,High,Low,Moderate,1,Watchlist
10000.0, 36 months,312.86,credit_card,94000.0,25.95,7.89,92.6,1.0,0.0,16.0,21.0,2.0,25.350684931506848,0,Moderate,Very High,Low,1,Watchlist
22000.0, 60 months,556.99,debt_consolidation,78000.0,35.6,17.86,49.2,1.0,0.0,17.0,42.0,10.0,29.438356164383563,0,High,Moderate,High,1,Watchlist
15000.0, 36 months,494.43,debt_consolidation,90000.0,7.63,11.47,89.3,1.0,1.0,8.0,23.0,10.0,24.854794520547944,0,Low,Very High,Moderate,1,Watchlist
7800.0, 36 months,261.65,credit_card,45000.0,33.39,12.69,48.0,0.0,3.0,12.0,27.0,8.0,20.34794520547945,1,High,Moderate,Moderate,1,Watchlist
12000.0, 36 months,435.34,debt_consolidation,92000.0,36.55,18.25,41.8,1.0,1.0,16.0,21.0,1.0,18.51506849315069,0,High,Moderate,High,1,Watchlist
7000.0, 36 months,252.58,debt_consolidation,27000.0,32.93,17.86,76.1,0.0,2.0,10.0,27.0,6.0,25.854794520547944,0,High,High,High,1,Watchlist
6400.0, 36 months,210.99,debt_consolidation,50000.0,36.27,11.48,56.1,0.0,3.0,16.0,16.0,7.0,11.26027397260274,1,High,Moderate,Moderate,1,Watchlist
10000.0, 36 months,312.86,debt_consolidation,53000.0,33.33,7.89,59.0,1.0,0.0,11.0,18.0,5.0,17.17808219178082,0,High,Moderate,Low,1,Watchlist
35000.0, 60 months,893.54,credit_card,110000.0,36.54,18.25,88.5,1.0,0.0,12.0,34.0,10.0,29.186301369863013,1,High,Very High,High,1,Watchlist
10000.0, 36 months,350.59,credit_card,60000.0,21.36,15.8,89.1,1.0,1.0,16.0,28.0,8.0,20.18082191780822,0,Moderate,Very High,High,1,Watchlist
28825.0, 60 months,739.68,debt_consolidation,160000.0,12.66,18.49,80.0,1.0,3.0,14.0,38.0,2.0,25.931506849315067,0,Low,High,High,1,Watchlist
10000.0, 36 months,310.38,debt_consolidation,150000.0,17.98,7.35,82.0,0.0,2.0,13.0,24.0,10.0,44.28219178082192,0,Low,Very High,Low,1,Watchlist
15000.0, 36 months,498.15,debt_consolidation,80236.0,23.85,11.99,80.3,0.0,2.0,17.0,48.0,1.0,21.684931506849313,0,Moderate,Very High,Moderate,1,Watchlist
5600.0, 36 months,184.51,debt_consolidation,32000.0,30.68,11.44,36.7,1.0,0.0,12.0,18.0,7.0,11.594520547945203,0,High,Moderate,Moderate,1,Watchlist
20000.0, 36 months,678.61,debt_consolidation,140000.0,27.26,13.49,97.3,2.0,1.0,13.0,32.0,10.0,20.684931506849313,0,Moderate,Very High,Moderate,1,Watchlist
5000.0, 36 months,170.87,debt_consolidation,96000.0,19.04,13.99,98.0,1.0,0.0,10.0,30.0,6.0,14.175342465753424,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,354.3,debt_consolidation,42640.0,32.11,16.55,32.2,0.0,2.0,13.0,19.0,10.0,7.676712328767123,0,High,Moderate,High,1,Watchlist
35000.0, 36 months,1115.77,debt_consolidation,120000.0,13.33,9.17,83.8,1.0,0.0,12.0,37.0,10.0,23.76986301369863,0,Low,Very High,Low,1,Watchlist
25000.0, 36 months,874.25,debt_consolidation,70000.0,22.13,15.62,87.6,0.0,2.0,11.0,19.0,10.0,28.104109589041094,0,Moderate,Very High,High,1,Watchlist
22000.0, 60 months,607.25,debt_consolidation,70000.0,38.44,21.97,63.0,1.0,1.0,16.0,37.0,10.0,12.512328767123288,1,High,High,Very High,1,Watchlist
4000.0, 36 months,133.8,home_improvement,165000.0,25.81,12.49,95.2,1.0,0.0,18.0,35.0,2.0,31.106849315068494,0,Moderate,Very High,Moderate,1,Watchlist
35000.0, 60 months,999.38,credit_card,95600.0,19.98,23.63,80.4,0.0,4.0,10.0,29.0,10.0,23.016438356164382,0,Low,Very High,Very High,1,Watchlist
25000.0, 36 months,843.68,debt_consolidation,107000.0,26.01,13.11,82.6,0.0,5.0,13.0,46.0,1.0,18.095890410958905,0,Moderate,Very High,Moderate,1,Watchlist
11200.0, 36 months,382.74,home_improvement,231000.0,25.56,13.99,99.6,2.0,0.0,12.0,19.0,10.0,20.852054794520548,0,Moderate,Very High,Moderate,1,Watchlist
3000.0, 36 months,111.97,other,35000.0,32.47,20.31,29.2,1.0,3.0,19.0,26.0,6.0,16.764383561643836,1,High,Low,Very High,1,Watchlist
5000.0, 36 months,183.41,home_improvement,116303.0,30.68,19.05,53.5,0.0,5.0,21.0,25.0,7.0,18.84931506849315,0,High,Moderate,High,1,Watchlist
7300.0, 36 months,255.25,debt_consolidation,50000.0,10.78,15.61,80.7,2.0,0.0,8.0,17.0,10.0,15.849315068493151,0,Low,Very High,High,1,Watchlist
25000.0, 36 months,782.15,credit_card,99000.0,18.7,7.89,89.0,1.0,0.0,4.0,17.0,10.0,30.936986301369863,0,Low,Very High,Low,1,Watchlist
5000.0, 36 months,173.28,other,53000.0,24.41,14.98,85.5,2.0,2.0,9.0,27.0,10.0,31.106849315068494,0,Moderate,Very High,Moderate,1,Watchlist
2500.0, 36 months,88.5,major_purchase,70000.0,4.68,16.49,82.5,1.0,0.0,2.0,10.0,10.0,16.43013698630137,0,Low,Very High,High,1,Watchlist
13200.0, 36 months,451.09,credit_card,50000.0,33.03,13.99,32.5,0.0,2.0,20.0,39.0,8.0,16.515068493150686,0,High,Moderate,Moderate,1,Watchlist
35000.0, 60 months,992.31,small_business,120000.0,16.9,23.28,86.8,0.0,2.0,9.0,15.0,5.0,17.515068493150686,0,Low,Very High,Very High,1,Watchlist
40000.0, 60 months,1004.24,debt_consolidation,79286.0,36.95,17.47,29.7,3.0,0.0,15.0,24.0,2.0,20.265753424657536,0,High,Low,High,1,Watchlist
18400.0, 36 months,606.5,credit_card,100000.0,12.23,11.47,82.9,1.0,0.0,9.0,21.0,2.0,14.846575342465751,0,Low,Very High,Moderate,1,Watchlist
18500.0, 60 months,532.1,debt_consolidation,70000.0,32.37,23.99,48.8,1.0,0.0,17.0,35.0,10.0,17.17808219178082,0,High,Moderate,Very High,1,Watchlist
14000.0, 36 months,438.65,debt_consolidation,100000.0,32.31,7.99,38.8,0.0,2.0,15.0,35.0,10.0,16.345205479452055,0,High,Moderate,Low,1,Watchlist
10375.0, 36 months,369.85,debt_consolidation,22600.0,31.07,16.99,59.5,1.0,0.0,11.0,25.0,9.0,26.350684931506848,1,High,Moderate,High,1,Watchlist
15000.0, 36 months,482.25,debt_consolidation,63202.0,32.04,9.75,16.7,1.0,0.0,13.0,34.0,6.0,33.86027397260274,1,High,Low,Low,1,Watchlist
